aum_savings,aum_inheritance,aum_real_estate_value,number_of_children,summary_type,age,inheritance_age,secondary_school_graduation_age,number_of_universities,earliest_university_graduation_age,latest_university_graduation_age,total_years_of_employment,total_gap_years,num_jobs,num_jobs_squared,longest_job_duration,longest_job_duration_sin,longest_job_duration_cos,shortest_job_duration,maximum_salary,minimum_salary,average_salary,most_recent_job_end_age,most_recent_job_start_age,total_property_count,total_property_value,num_property_types,max_property_value,min_property_value,marital_status_divorced,marital_status_married,marital_status_single,marital_status_widowed,inheritance_details_profession_,inheritance_details_profession_Corporate Lawyer,inheritance_details_profession_Hedge Fund Manager,inheritance_details_profession_Investment Banker,inheritance_details_profession_Neurosurgeon,inheritance_details_profession_Oil and Gas Executive,inheritance_details_profession_Private Equity Manager,inheritance_details_profession_Real Estate Developer,inheritance_details_profession_Stock Trader,inheritance_details_profession_Tech Entrepreneur,inheritance_details_profession_Venture Capitalist,inheritance_details_relationship_,inheritance_details_relationship_father,inheritance_details_relationship_grandfather,inheritance_details_relationship_grandmother,inheritance_details_relationship_mother,investment_risk_profile_,investment_risk_profile_Considerable,investment_risk_profile_High,investment_risk_profile_Low,investment_risk_profile_Moderate,investment_horizon_Long-Term,investment_horizon_Medium,investment_horizon_Short,investment_experience_Experienced,investment_experience_Expert,investment_experience_Inexperienced,type_of_mandate_Advisory,type_of_mandate_Discretionary,currency_CHF,currency_DKK,currency_EUR,Spain,Denmark,Germany,Italy,Netherlands,France,Finland,Switzerland,Belgium,Austria
1870000,220000,6900000,1,1,53,33.0,17,1,24.0,24.0,28,2,4,16,19,-0.17364817766693003,-0.9848077530122081,1,1196000,68000,12.830006394567306,53.0,34.0,2,15.747032114495013,2,5090000,1810000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
430000,1170000,2190000,1,1,49,36.0,19,1,23.0,23.0,21,4,5,25,5,0.766044443118978,0.6427876096865394,3,255000,42000,11.876185678347824,50.0,46.0,2,14.599412558413583,2,1130000,1060000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
160000,2440000,3560000,0,4,38,30.0,17,1,24.0,24.0,13,2,2,4,8,0.984807753012208,0.17364817766693041,5,103000,68000,11.356283350762888,38.0,30.0,1,15.08527138372705,1,3560000,3560000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
80000,7430000,730000,1,9,37,31.0,18,1,25.0,25.0,12,1,2,4,10,0.984807753012208,-0.1736481776669303,2,65000,29000,10.757924157061597,38.0,28.0,1,13.500801182986649,1,730000,730000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
150000,13960000,0,0,3,27,21.0,20,1,23.0,23.0,3,1,2,4,2,0.3420201433256687,0.9396926207859084,1,410000,278000,12.748399843328054,28.0,27.0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
430000,1290000,4370000,0,8,46,30.0,18,1,23.0,23.0,20,2,3,9,11,0.9396926207859084,-0.3420201433256685,4,285000,42000,11.78041248313643,46.0,35.0,2,15.2902737959047,1,2190000,2180000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
460000,7490000,1760000,2,3,53,43.0,18,1,23.0,23.0,29,1,2,4,24,-0.8660254037844385,-0.5000000000000004,5,263000,51000,11.964007453736912,54.0,30.0,2,14.38082493519599,2,1117000,643000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1110000,0,1210000,2,2,62,,19,1,24.0,24.0,34,3,4,16,24,-0.8660254037844385,-0.5000000000000004,2,599000,28000,12.138869243416009,61.0,37.0,1,14.006131744018864,1,1210000,1210000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1230000,0,0,6,24,19.0,20,1,25.0,25.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,2220000,0,0,6,21,13.0,19,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
620000,200000,970000,2,3,54,43.0,19,1,25.0,25.0,27,3,3,9,19,-0.17364817766693003,-0.9848077530122081,3,394000,37000,12.017739052609741,55.0,36.0,1,13.785052381406869,1,970000,970000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
800000,2820000,1000000,3,3,51,36.0,20,1,25.0,25.0,26,1,4,16,15,0.5000000000000003,-0.8660254037844385,3,469000,55000,12.025755079404917,52.0,37.0,1,13.815511557963774,1,1000000,1000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1450000,0,1070000,3,8,62,,19,1,25.0,25.0,33,3,3,9,27,-1.0,-1.8369701987210297e-16,1,727000,41000,12.550847226872442,61.0,34.0,1,13.883170141017091,1,1070000,1070000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
350000,6770000,3100000,0,8,41,22.0,19,1,24.0,24.0,14,3,3,9,11,0.9396926207859084,-0.3420201433256685,1,292000,45000,11.788036350123017,41.0,30.0,2,14.946912992035967,2,1670000,1430000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1150000,6830000,680000,3,2,58,44.0,19,1,25.0,25.0,31,3,3,9,29,-0.9396926207859083,0.342020143325669,1,591000,40000,12.34293618870298,59.0,30.0,1,13.429849547739444,1,680000,680000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,1650000,0,0,6,24,15.0,19,1,24.0,24.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
640000,0,3090000,3,8,64,,18,1,25.0,25.0,35,1,2,4,33,-0.49999999999999967,0.8660254037844388,2,326000,37000,12.109016442313738,61.0,28.0,2,14.94368197249847,2,1751000,1339000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
290000,1630000,2810000,2,1,39,30.0,20,1,25.0,25.0,13,2,2,4,11,0.9396926207859084,-0.3420201433256685,2,209000,64000,11.824087219587643,40.0,29.0,1,14.848695397181752,1,2810000,2810000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
700000,0,3144000,1,8,65,,18,2,24.0,27.0,34,2,2,4,29,-0.9396926207859083,0.342020143325669,5,367000,42000,12.228328144428588,61.0,32.0,3,14.961006750597342,2,1290000,614000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30000,1310000,0,0,4,28,19.0,19,1,23.0,23.0,4,1,2,4,2,0.3420201433256687,0.9396926207859084,2,59000,43000,10.839600519357369,29.0,27.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
950000,2720000,2830000,2,9,53,35.0,20,1,25.0,25.0,26,3,4,16,13,0.766044443118978,-0.6427876096865394,3,550000,41000,12.235636302128867,54.0,41.0,2,14.855787622976248,2,1440000,1390000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
520000,6240000,1060000,1,2,45,28.0,18,1,22.0,22.0,20,1,3,9,14,0.6427876096865395,-0.7660444431189779,1,359000,43000,11.995357787034976,45.0,31.0,1,13.87378040948403,1,1060000,1060000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
540000,1190000,0,2,8,47,28.0,20,2,24.0,27.0,21,2,5,25,10,0.984807753012208,-0.1736481776669303,1,330000,24000,11.786008995353765,48.0,38.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1520000,3380000,3970000,3,0,54,38.0,20,1,25.0,25.0,28,2,4,16,18,1.2246467991473532e-16,-1.0,2,1037000,60000,12.699246387487896,54.0,36.0,2,15.19427690455251,1,2098000,1872000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
40000,8630000,770000,2,8,33,29.0,18,1,23.0,23.0,9,0,1,1,9,1.0,6.123233995736766e-17,9,43000,43000,10.668978650219241,34.0,25.0,1,13.554147092530322,1,770000,770000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3470000,0,0,1,1,53,,20,1,24.0,24.0,27,2,3,9,22,-0.6427876096865389,-0.7660444431189783,2,2226000,246000,13.767021398488383,54.0,32.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
340000,550000,2373000,3,1,44,26.0,17,1,23.0,23.0,19,1,3,9,12,0.8660254037844387,-0.4999999999999998,3,253000,29000,11.608244735642321,44.0,32.0,3,14.679665956825312,2,1100000,583000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
290000,690000,3392000,3,9,46,30.0,20,2,23.0,27.0,16,5,5,25,6,0.8660254037844386,0.5000000000000001,2,249000,29000,11.50892748368293,45.0,39.0,3,15.036930570705207,3,1322000,790000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
20000,1080000,0,0,1,27,17.0,18,1,23.0,23.0,4,0,1,1,4,0.6427876096865393,0.766044443118978,4,28000,28000,10.239995502805316,27.0,23.0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
190000,6780000,2640000,0,4,40,32.0,20,1,23.0,23.0,15,1,3,9,5,0.766044443118978,0.6427876096865394,5,143000,39000,11.362114203075018,41.0,36.0,2,14.786289853910306,2,1569000,1071000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1110000,4660000,2280000,0,8,54,41.0,20,1,25.0,25.0,28,2,3,9,26,-0.984807753012208,-0.17364817766693033,1,652000,45000,12.439830333732209,55.0,29.0,2,14.639686439527019,2,1380000,900000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2860000,0,6610000,0,4,61,,18,1,24.0,24.0,33,4,4,16,23,-0.7660444431189779,-0.6427876096865395,2,1530000,65000,13.026405187686924,61.0,38.0,3,15.704094363113787,2,3120000,1121000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
150000,1820000,2230000,1,3,36,31.0,20,1,25.0,25.0,11,1,3,9,7,0.9396926207859083,0.3420201433256688,1,130000,46000,11.281426268948076,37.0,30.0,2,14.617512591866694,1,1242000,988000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
590000,490000,3470000,2,8,60,49.0,20,1,23.0,23.0,36,0,2,4,35,-0.1736481776669304,0.984807753012208,1,288000,28000,11.970356641102999,61.0,26.0,3,15.05966544010744,3,1410000,980000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1210000,0,1500000,2,8,68,,20,1,23.0,23.0,34,3,4,16,24,-0.8660254037844385,-0.5000000000000004,1,651000,30000,12.272567065150636,61.0,37.0,1,14.220976332738882,1,1500000,1500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1440000,1360000,3200000,2,9,57,42.0,18,1,24.0,24.0,33,0,2,4,32,-0.6427876096865396,0.7660444431189778,1,699000,57000,12.84265212010087,58.0,26.0,1,14.978661680269907,1,3200000,3200000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0,2760000,0,0,5,22,18.0,19,1,23.0,23.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1950000,0,4410000,0,8,66,,19,1,25.0,25.0,35,1,3,9,29,-0.9396926207859083,0.342020143325669,3,1070000,59000,12.919024904363686,61.0,32.0,2,15.299385474180372,2,2730000,1680000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
0,2470000,0,0,6,21,16.0,19,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
740000,3000000,700000,0,2,53,38.0,17,1,23.0,23.0,28,1,5,25,13,0.766044443118978,-0.6427876096865394,2,459000,52000,12.059895922372384,53.0,40.0,1,13.45883704259595,1,700000,700000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
630000,2590000,4530000,2,8,49,38.0,19,1,25.0,25.0,23,2,4,16,14,0.6427876096865395,-0.7660444431189779,2,418000,30000,11.8511889534843,50.0,36.0,2,15.326232718209745,2,3200000,1330000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1220000,2540000,2500000,1,3,58,48.0,20,1,23.0,23.0,28,6,4,16,22,-0.6427876096865389,-0.7660444431189783,1,669000,40000,12.272567065150636,59.0,37.0,1,14.731801689838349,1,2500000,2500000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
630000,0,3790000,1,4,70,,20,1,23.0,23.0,34,2,2,4,31,-0.7660444431189781,0.6427876096865393,3,306000,36000,12.049424683420915,61.0,30.0,2,15.147876840910817,2,2570000,1220000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140000,4560000,4940000,2,0,39,33.0,19,1,24.0,24.0,16,0,2,4,14,0.6427876096865395,-0.7660444431189779,2,91000,26000,10.97679912709094,40.0,26.0,3,15.412876091593235,2,1769000,1423000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
550000,0,6100000,1,9,70,,17,1,24.0,24.0,37,0,2,4,36,-2.4492935982947064e-16,1.0,1,282000,0,11.856522261533737,60.0,24.0,3,15.623799493077952,2,2720000,1090000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50000,2990000,2650000,1,2,34,25.0,17,1,24.0,24.0,8,2,2,4,7,0.9396926207859083,0.3420201433256688,1,54000,35000,10.703266939811954,34.0,27.0,2,14.790070575320824,2,1413000,1237000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
11760000,6820000,5950000,2,2,58,41.0,18,1,23.0,23.0,31,4,5,25,19,-0.17364817766693003,-0.9848077530122081,1,6929000,281000,14.390212546190483,59.0,40.0,3,15.598901945589025,2,2300000,1380000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
790000,2240000,3980000,0,1,54,39.0,18,1,23.0,23.0,22,6,4,16,11,0.9396926207859084,-0.3420201433256685,2,546000,29000,12.05088559552348,53.0,42.0,2,15.19679262851687,2,2390000,1590000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
420000,0,3590000,2,1,63,,18,1,23.0,23.0,37,0,2,4,36,-2.4492935982947064e-16,1.0,1,237000,25000,11.782960235741939,61.0,25.0,2,15.093663039015954,2,2040000,1550000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
540000,0,2551000,2,3,66,,19,1,25.0,25.0,36,1,2,4,31,-0.7660444431189781,0.6427876096865393,5,275000,39000,11.964007453736912,61.0,30.0,3,14.751996389127008,1,1000000,730000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
70000,2060000,730000,1,9,33,27.0,17,1,22.0,22.0,10,0,2,4,7,0.9396926207859083,0.3420201433256688,3,57000,30000,10.680539205318292,33.0,26.0,1,13.500801182986649,1,730000,730000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10000,2630000,0,0,8,25,17.0,18,1,23.0,23.0,1,0,1,1,1,0.17364817766693033,0.984807753012208,1,33000,33000,10.404293143019792,26.0,25.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
430000,7340000,1090000,0,3,56,40.0,20,1,24.0,24.0,30,2,2,4,26,-0.984807753012208,-0.17364817766693033,4,228000,23000,11.74006900564972,57.0,31.0,1,13.901689171636098,1,1090000,1090000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1300000,0,3280000,0,1,68,,19,2,23.0,27.0,37,0,3,9,31,-0.7660444431189781,0.6427876096865393,1,743000,43000,12.546113507028412,61.0,30.0,2,15.003354285238329,2,2160000,1120000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6220000,11060000,4360000,3,8,54,35.0,20,1,25.0,25.0,29,2,5,25,14,0.6427876096865395,-0.7660444431189779,1,3890000,309000,14.083245757717007,55.0,41.0,3,15.28798284468299,2,1890000,876000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
180000,6510000,2164000,2,0,43,26.0,20,1,25.0,25.0,19,1,2,4,14,0.6427876096865395,-0.7660444431189779,5,107000,33000,11.156264806643742,44.0,30.0,2,14.58746938105561,2,1400000,764000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2590000,0,0,5,23,16.0,19,1,23.0,23.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
50000,2120000,2730000,0,8,34,27.0,20,1,24.0,24.0,8,2,2,4,7,0.9396926207859083,0.3420201433256688,1,50000,24000,10.518700218288165,35.0,28.0,2,14.819812533461441,2,1970000,760000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
1600000,0,900000,3,3,63,,19,1,24.0,24.0,34,2,4,16,28,-0.9848077530122081,0.17364817766692997,2,803000,32000,12.385268489034784,61.0,33.0,1,13.710151153416941,1,900000,900000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
320000,6090000,3366000,0,9,48,29.0,20,1,23.0,23.0,20,4,3,9,15,0.5000000000000003,-0.8660254037844385,1,197000,24000,11.369836159724526,49.0,34.0,2,15.029235950821377,2,2510000,856000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1170000,5750000,1860000,3,4,59,43.0,18,1,24.0,24.0,29,7,5,25,17,0.17364817766693028,-0.984807753012208,1,779000,41000,12.280256686219182,60.0,43.0,2,14.436087583323648,1,1040000,820000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
240000,2340000,5740000,3,9,41,25.0,19,1,24.0,24.0,15,1,2,4,14,0.6427876096865395,-0.7660444431189779,1,159000,40000,11.507922973347437,41.0,27.0,3,15.562969942511762,2,2320000,1250000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
160000,4590000,4090000,3,9,40,33.0,20,1,25.0,25.0,16,0,2,4,11,0.9396926207859084,-0.3420201433256685,5,106000,38000,11.184435286790631,41.0,30.0,2,15.224055772517731,2,2610000,1480000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,2940000,0,0,6,21,12.0,18,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,2820000,0,0,5,23,14.0,18,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
180000,2540000,3660000,0,8,38,33.0,18,1,23.0,23.0,15,0,2,4,12,0.8660254037844387,-0.4999999999999998,3,134000,33000,11.332613886815139,39.0,27.0,2,15.112973978601556,1,1870000,1790000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
720000,0,2850000,2,8,67,,20,1,23.0,23.0,35,1,2,4,32,-0.6427876096865396,0.7660444431189778,3,346000,42000,12.175618592671356,61.0,29.0,3,14.862829903121964,2,1490000,610000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1150000,0,7140000,0,2,65,,20,1,25.0,25.0,36,0,3,9,31,-0.7660444431189781,0.6427876096865393,1,581000,30000,12.301387370778713,61.0,30.0,3,15.78122347437178,2,3020000,2020000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
70000,1720000,5312000,0,8,33,27.0,19,1,25.0,25.0,10,0,2,4,6,0.8660254037844386,0.5000000000000001,4,62000,32000,10.757924157061597,34.0,28.0,3,15.485479158391401,3,3170000,840000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
